Cobertura,Satellite,date,Mean_NDVI
Matorral y pradera,Sentinel,2024-01-24,0.2720723746307955
Matorral y pradera,Sentinel,2024-02-09,0.26710983606406996
Matorral y pradera,Sentinel,2024-02-25,0.2847184027355364
Matorral y pradera,Sentinel,2024-03-11,0.28503719210186174
Matorral y pradera,Sentinel,2024-03-27,0.30169582794120986
Matorral y pradera,Sentinel,2024-04-12,0.3356268843499473
Matorral y pradera,Sentinel,2024-04-28,0.1774444521120417
Matorral y pradera,Sentinel,2024-05-14,0.1954935198737033
Matorral y pradera,Sentinel,2024-05-30,0.3012144535099156
Matorral y pradera,Sentinel,2024-06-15,0.27613858267187397
Matorral y pradera,Sentinel,2024-06-30,0.2934489998031663
Matorral y pradera,Sentinel,2024-07-16,0.3107594169344587
Matorral y pradera,Sentinel,2024-08-01,0.09339866916584201
Matorral y pradera,Sentinel,2024-08-17,0.18052784897777768
Matorral y pradera,Sentinel,2024-09-02,0.3281606288487008
Matorral y pradera,Sentinel,2024-09-18,0.3555740728029189
Matorral y pradera,Sentinel,2024-10-04,0.3377706439594307
Matorral y pradera,Sentinel,2024-10-20,0.3310136436882864
Matorral y pradera,Sentinel,2024-11-04,0.3316540222695329
Matorral y pradera,Sentinel,2024-11-20,0.3036156183494936
Matorral y pradera,Sentinel,2024-12-06,0.29379023793828873
Matorral y pradera,Sentinel,2024-12-22,0.28142392803382804
Suelo desprovisto,Landsat,2016-01-08,0.24753391786028195
Suelo desprovisto,Landsat,2016-01-24,0.24179341597782467
Suelo desprovisto,Landsat,2016-02-09,0.23605291409536738
Suelo desprovisto,Landsat,2016-02-25,0.23747303386469182
Suelo desprovisto,Landsat,2016-03-11,0.22625219266983762
Suelo desprovisto,Landsat,2016-03-27,0.22204254180211336
Suelo desprovisto,Landsat,2016-04-12,0.21980792140226704
Suelo desprovisto,Landsat,2016-04-28,0.23020843707927877
Suelo desprovisto,Landsat,2016-05-14,0.24060895275629052
Suelo desprovisto,Landsat,2016-05-30,0.25100946843330224
Suelo desprovisto,Landsat,2016-06-15,0.24952535955787636
Suelo desprovisto,Landsat,2016-06-30,0.24581231469439369
Suelo desprovisto,Landsat,2016-07-16,0.24209926983091104
Suelo desprovisto,Landsat,2016-08-01,0.23838622496742837
Suelo desprovisto,Landsat,2016-08-17,0.2346731801039457
Suelo desprovisto,Landsat,2016-09-02,0.23096013524046302
Suelo desprovisto,Landsat,2016-09-18,0.2317452038170453
Suelo desprovisto,Landsat,2016-10-04,0.2505523892323456
Suelo desprovisto,Landsat,2016-10-20,0.2576947962009304
Suelo desprovisto,Landsat,2016-11-04,0.23046311991446053
Suelo desprovisto,Landsat,2016-11-20,0.2287306469547761
Suelo desprovisto,Landsat,2016-12-06,0.2419541817853853
Suelo desprovisto,Landsat,2016-12-22,0.2551777166159945
Suelo desprovisto,Landsat,2017-01-07,0.23769640059508151
Suelo desprovisto,Landsat,2017-01-08,0.23282715989514446
Suelo desprovisto,Landsat,2017-01-24,0.24789800857091596
Suelo desprovisto,Landsat,2017-02-09,0.2558588227684576
Suelo desprovisto,Landsat,2017-02-25,0.2439880777905339
Suelo desprovisto,Landsat,2017-03-12,0.24494339214594688
Suelo desprovisto,Landsat,2017-03-28,0.24415829556683977
Suelo desprovisto,Landsat,2017-04-13,0.2301965888235932
Suelo desprovisto,Landsat,2017-04-29,0.2260436070521506
Suelo desprovisto,Landsat,2017-05-15,0.2303649221278256
Suelo desprovisto,Landsat,2017-05-31,0.23468916436078596
Suelo desprovisto,Landsat,2017-06-16,0.2390134065937463
Suelo desprovisto,Landsat,2017-07-01,0.24333764882670667
Suelo desprovisto,Landsat,2017-07-17,0.24766189105966702
Suelo desprovisto,Landsat,2017-08-02,0.2529557335465137
Suelo desprovisto,Landsat,2017-08-18,0.2582495760333603
Suelo desprovisto,Landsat,2017-09-03,0.258061144758969
Suelo desprovisto,Landsat,2017-09-19,0.2592430424042202
Suelo desprovisto,Landsat,2017-10-05,0.2604249400494714
Suelo desprovisto,Landsat,2017-10-21,0.26160683769472265
Suelo desprovisto,Landsat,2017-11-05,0.2626330123469863
Suelo desprovisto,Landsat,2017-11-21,0.26365918699925006
Suelo desprovisto,Landsat,2017-12-07,0.26468536165151374
Suelo desprovisto,Landsat,2017-12-23,0.2657115363037774
Suelo desprovisto,Landsat,2018-01-08,0.2813606722584381
Suelo desprovisto,Landsat,2018-01-24,0.281068635041549
Suelo desprovisto,Landsat,2018-02-09,0.2738698400558216
Suelo desprovisto,Landsat,2018-02-25,0.26776991960461655
Suelo desprovisto,Landsat,2018-03-12,0.2533692455074338
Suelo desprovisto,Landsat,2018-03-28,0.23751381945421224
Suelo desprovisto,Landsat,2018-04-13,0.2451676422870716
Suelo desprovisto,Landsat,2018-04-29,0.23718184184693777
Suelo desprovisto,Landsat,2018-05-15,0.23854889837758292
Suelo desprovisto,Landsat,2018-05-31,0.22376912140158842
Suelo desprovisto,Landsat,2018-06-16,0.2089893444255939
Suelo desprovisto,Landsat,2018-07-01,0.22804485631021895
Suelo desprovisto,Landsat,2018-07-17,0.20757815108428504
Suelo desprovisto,Landsat,2018-08-02,0.21361977445942731
Suelo desprovisto,Landsat,2018-08-18,0.2196613978345696
Suelo desprovisto,Landsat,2018-09-03,0.22573061855074164
Suelo desprovisto,Landsat,2018-09-19,0.2317998392669137
Suelo desprovisto,Landsat,2018-10-05,0.23303115853659676
Suelo desprovisto,Landsat,2018-10-21,0.23426247780627985
Suelo desprovisto,Landsat,2018-11-05,0.23132284116435597
Suelo desprovisto,Landsat,2018-11-21,0.2376578242827325
Suelo desprovisto,Landsat,2018-12-07,0.2393742618065219
Suelo desprovisto,Landsat,2018-12-23,0.24109069933031133
Suelo desprovisto,Landsat,2019-01-08,0.2517950062505075
Suelo desprovisto,Landsat,2019-01-24,0.2554967923593057
Suelo desprovisto,Landsat,2019-02-09,0.2575954683536354
Suelo desprovisto,Landsat,2019-02-25,0.24664546086174094
Suelo desprovisto,Landsat,2019-03-12,0.23762284776359632
Suelo desprovisto,Landsat,2019-03-28,0.22951362095023561
Suelo desprovisto,Landsat,2019-04-13,0.22205656236009913
Suelo desprovisto,Landsat,2019-04-29,0.2221597102671757
Suelo desprovisto,Landsat,2019-05-15,0.21731714170660807
Suelo desprovisto,Landsat,2019-05-31,0.21150837918802065
Suelo desprovisto,Landsat,2019-06-16,0.19965889548940943
Suelo desprovisto,Landsat,2019-07-01,0.1878094117907982
Suelo desprovisto,Landsat,2019-07-17,0.17595992809218697
Suelo desprovisto,Landsat,2019-08-02,0.20927153859863357
Suelo desprovisto,Landsat,2019-08-18,0.20833145852908047
Suelo desprovisto,Landsat,2019-09-03,0.20739137845952735
Suelo desprovisto,Landsat,2019-09-19,0.20645129838997422
Suelo desprovisto,Landsat,2019-10-05,0.20524865742078008
Suelo desprovisto,Landsat,2019-10-21,0.2041563125416936
Suelo desprovisto,Landsat,2019-11-05,0.20306396766260715
Suelo desprovisto,Landsat,2019-11-21,0.20528241571286282
Suelo desprovisto,Landsat,2019-12-07,0.2075008637631185
Suelo desprovisto,Landsat,2019-12-23,0.20971931181337417
Suelo desprovisto,Landsat,2020-01-08,0.20145707066693716
Suelo desprovisto,Landsat,2020-01-24,0.19468431756894133
Suelo desprovisto,Landsat,2020-02-09,0.18808753925079238
Suelo desprovisto,Landsat,2020-02-25,0.1847700784308522
Suelo desprovisto,Landsat,2020-03-11,0.1693319675396464
Suelo desprovisto,Landsat,2020-03-27,0.17978119323311761
Suelo desprovisto,Landsat,2020-04-12,0.17633099688244275
Suelo desprovisto,Landsat,2020-04-28,0.17285811143155558
Suelo desprovisto,Landsat,2020-05-14,0.16938522598066844
Suelo desprovisto,Landsat,2020-05-30,0.16842973038568776
Suelo desprovisto,Landsat,2020-06-15,0.16919773286118556
Suelo desprovisto,Landsat,2020-06-30,0.16914176719124888
Suelo desprovisto,Landsat,2020-07-16,0.16908580152131222
Suelo desprovisto,Landsat,2020-08-01,0.16902983585137554
Suelo desprovisto,Landsat,2020-08-17,0.18034576444716993
Suelo desprovisto,Landsat,2020-09-02,0.17821896864968625
Suelo desprovisto,Landsat,2020-09-18,0.17840517056391805
Suelo desprovisto,Landsat,2020-10-04,0.1698812135287186
Suelo desprovisto,Landsat,2020-10-20,0.16135725649351912
Suelo desprovisto,Landsat,2020-11-04,0.15283329945831967
Suelo desprovisto,Landsat,2020-11-20,0.1443093424231202
Suelo desprovisto,Landsat,2020-12-06,0.13826660632233664
Suelo desprovisto,Landsat,2020-12-22,0.1465091431615211
Suelo desprovisto,Landsat,2021-01-07,0.15846955476806493
Suelo desprovisto,Landsat,2021-01-08,0.18149903067943404
Suelo desprovisto,Landsat,2021-01-24,0.19379931943299003
Suelo desprovisto,Landsat,2021-02-09,0.20873560090979715
Suelo desprovisto,Landsat,2021-02-25,0.21268872584224321
Suelo desprovisto,Landsat,2021-03-12,0.21524122340622806
Suelo desprovisto,Landsat,2021-03-28,0.2134756280016691
Suelo desprovisto,Landsat,2021-04-13,0.21171003259711016
Suelo desprovisto,Landsat,2021-04-29,0.20712380826540222
Suelo desprovisto,Landsat,2021-05-15,0.21353831824800698
Suelo desprovisto,Landsat,2021-05-31,0.20866304912876618
Suelo desprovisto,Landsat,2021-06-16,0.204637091493304
Suelo desprovisto,Landsat,2021-07-01,0.19687774658053295
Suelo desprovisto,Landsat,2021-07-17,0.2026280727023115
Suelo desprovisto,Landsat,2021-08-02,0.20837839882409007
Suelo desprovisto,Landsat,2021-08-18,0.21470013197874183
Suelo desprovisto,Landsat,2021-09-03,0.20947598314584887
Suelo desprovisto,Landsat,2021-09-19,0.2042518343129559
Suelo desprovisto,Landsat,2021-10-05,0.218880490961948
Suelo desprovisto,Landsat,2021-10-21,0.2197866296719003
Suelo desprovisto,Landsat,2021-11-05,0.21314455329087945
Suelo desprovisto,Landsat,2021-11-21,0.2123874400584917
Suelo desprovisto,Landsat,2021-12-07,0.21338413522137872
Suelo desprovisto,Landsat,2021-12-23,0.21438083038426572
Suelo desprovisto,Landsat,2022-01-08,0.2059223434065659
Suelo desprovisto,Landsat,2022-01-24,0.21336813348143183
Suelo desprovisto,Landsat,2022-02-09,0.22269599031845028
Suelo desprovisto,Landsat,2022-02-25,0.22441077566920925
Suelo desprovisto,Landsat,2022-03-12,0.22876614113112387
Suelo desprovisto,Landsat,2022-03-28,0.2254173676139238
Suelo desprovisto,Landsat,2022-04-13,0.21712329819985782
Suelo desprovisto,Landsat,2022-04-29,0.2152714128336329
Suelo desprovisto,Landsat,2022-05-15,0.20633166392086097
Suelo desprovisto,Landsat,2022-05-31,0.2080997387982272
Suelo desprovisto,Landsat,2022-06-16,0.20362537423234517
Suelo desprovisto,Landsat,2022-07-01,0.2044345439843669
Suelo desprovisto,Landsat,2022-07-17,0.20375371772860984
Suelo desprovisto,Landsat,2022-08-02,0.2030728914728528
Suelo desprovisto,Landsat,2022-08-18,0.20239206521709574
Suelo desprovisto,Landsat,2022-09-03,0.20293709094399087
Suelo desprovisto,Landsat,2022-09-19,0.2046609075281273
Suelo desprovisto,Landsat,2022-10-05,0.2085577282210128
Suelo desprovisto,Landsat,2022-10-21,0.20281425074480464
Suelo desprovisto,Landsat,2022-11-05,0.19267664015795405
Suelo desprovisto,Landsat,2022-11-21,0.18914103180404832
Suelo desprovisto,Landsat,2022-12-07,0.18546902504461232
Suelo desprovisto,Landsat,2022-12-23,0.18179701828517633
Suelo desprovisto,Landsat,2023-01-08,0.19017905888491082
Suelo desprovisto,Landsat,2023-01-24,0.21717866070920108
Suelo desprovisto,Landsat,2023-02-09,0.21421462696998733
Suelo desprovisto,Landsat,2023-02-25,0.2182805097154148
Suelo desprovisto,Landsat,2023-03-12,0.22475270989781032
Suelo desprovisto,Landsat,2023-03-28,0.22243477891225719
Suelo desprovisto,Landsat,2023-04-13,0.22792972855892304
Suelo desprovisto,Landsat,2023-04-29,0.21774250575895146
Suelo desprovisto,Landsat,2023-05-15,0.2211840880536786
Suelo desprovisto,Landsat,2023-05-31,0.21189222284130887
Suelo desprovisto,Landsat,2023-06-16,0.21165987527128988
Suelo desprovisto,Landsat,2023-07-01,0.2046224067884113
Suelo desprovisto,Landsat,2023-07-17,0.20509349318650802
Suelo desprovisto,Landsat,2023-08-02,0.206688973336535
Suelo desprovisto,Landsat,2023-08-18,0.20271990560943395
Suelo desprovisto,Landsat,2023-09-03,0.1929147561127735
Suelo desprovisto,Landsat,2023-09-19,0.21281558002627896
Suelo desprovisto,Landsat,2023-10-05,0.20386872572300907
Suelo desprovisto,Landsat,2023-10-21,0.1949218714197392
Suelo desprovisto,Landsat,2023-11-05,0.21019133887185804
Suelo desprovisto,Landsat,2023-11-21,0.20746763997207204
Suelo desprovisto,Landsat,2023-12-07,0.20474394107228605
Suelo desprovisto,Landsat,2023-12-23,0.21463034499591926
Suelo desprovisto,Landsat,2024-01-08,0.22179533564417436
Suelo desprovisto,Landsat,2024-01-24,0.2397534562140271
Suelo desprovisto,Landsat,2024-02-09,0.23995942405019147
Suelo desprovisto,Landsat,2024-02-25,0.24402850130805487
Suelo desprovisto,Landsat,2024-03-11,0.24694410873331435
Suelo desprovisto,Landsat,2024-03-27,0.24985971615857386
Suelo desprovisto,Landsat,2024-04-12,0.2595756918492373
Suelo desprovisto,Landsat,2024-04-28,0.25477442676253964
Suelo desprovisto,Landsat,2024-05-14,0.2515795804937916
Suelo desprovisto,Landsat,2024-05-30,0.24780760538892488
Suelo desprovisto,Landsat,2024-06-15,0.24341232673435953
Suelo desprovisto,Landsat,2024-06-30,0.23901704807979415
Suelo desprovisto,Landsat,2024-07-16,0.2344367966041963
Suelo desprovisto,Landsat,2024-08-01,0.23701014642126236
Suelo desprovisto,Landsat,2024-08-17,0.23958349623832842
Suelo desprovisto,Landsat,2024-09-02,0.24215684605539448
Suelo desprovisto,Landsat,2024-09-18,0.23859610782791543
Suelo desprovisto,Landsat,2024-10-04,0.21962210605953958
Suelo desprovisto,Landsat,2024-10-20,0.23937297223612486
Suelo desprovisto,Landsat,2024-11-04,0.2324056999866108
Suelo desprovisto,Landsat,2024-11-20,0.23145949876706468
Suelo desprovisto,Landsat,2024-12-06,0.2305132975475186
Suelo desprovisto,Landsat,2024-12-22,0.22956709632797248
Suelo desprovisto,MODIS,2016-01-01,0.16361833413441976
Suelo desprovisto,MODIS,2016-01-17,0.15792166634152333
Suelo desprovisto,MODIS,2016-02-02,0.15424833328773577
Suelo desprovisto,MODIS,2016-02-18,0.13993499961992104
Suelo desprovisto,MODIS,2016-03-05,0.15344499895970026
Suelo desprovisto,MODIS,2016-03-21,0.14176500017444293
Suelo desprovisto,MODIS,2016-04-06,0.15566999974350135
Suelo desprovisto,MODIS,2016-04-22,0.11957333265478762
Suelo desprovisto,MODIS,2016-05-08,0.13022000091150404
Suelo desprovisto,MODIS,2016-05-24,0.059191666271847986
Suelo desprovisto,MODIS,2016-06-09,-0.04484166700858623
Suelo desprovisto,MODIS,2016-06-25,0.07704166597686708
Suelo desprovisto,MODIS,2016-07-11,-0.05073666657068922
Suelo desprovisto,MODIS,2016-07-27,0.02547833394880096
Suelo desprovisto,MODIS,2016-08-12,0.07662333307477336
Suelo desprovisto,MODIS,2016-08-28,0.1051249999300732
Suelo desprovisto,MODIS,2016-09-13,0.12040166674608675
Suelo desprovisto,MODIS,2016-09-29,0.14126166477799415
Suelo desprovisto,MODIS,2016-10-15,0.13634666671666007
Suelo desprovisto,MODIS,2016-10-31,0.15546499987443288
Suelo desprovisto,MODIS,2016-11-16,0.1602866659561793
Suelo desprovisto,MODIS,2016-12-02,0.1643750000745058
Suelo desprovisto,MODIS,2016-12-18,0.163043333714207
Suelo desprovisto,MODIS,2017-01-01,0.17069333332280318
Suelo desprovisto,MODIS,2017-01-17,0.1667950006822745
Suelo desprovisto,MODIS,2017-02-02,0.16918833355108898
Suelo desprovisto,MODIS,2017-02-18,0.15632999980201323
Suelo desprovisto,MODIS,2017-03-06,0.15258333335320154
Suelo desprovisto,MODIS,2017-03-22,0.14987666768332322
Suelo desprovisto,MODIS,2017-04-07,0.14971000055472056
Suelo desprovisto,MODIS,2017-04-23,0.15314333289861679
Suelo desprovisto,MODIS,2017-05-09,0.008181667002888087
Suelo desprovisto,MODIS,2017-05-25,0.009420000373696289
Suelo desprovisto,MODIS,2017-06-10,-0.011450000371163088
Suelo desprovisto,MODIS,2017-06-26,0.04718666734212699
Suelo desprovisto,MODIS,2017-07-12,-0.01109166634075033
Suelo desprovisto,MODIS,2017-07-28,0.05381666738927985
Suelo desprovisto,MODIS,2017-08-13,0.022958333247030775
Suelo desprovisto,MODIS,2017-08-29,0.07496499951812438
Suelo desprovisto,MODIS,2017-09-14,0.08660500000696629
Suelo desprovisto,MODIS,2017-09-30,0.047983333064864075
Suelo desprovisto,MODIS,2017-10-16,0.14355499965992446
Suelo desprovisto,MODIS,2017-11-01,0.15382500030100346
Suelo desprovisto,MODIS,2017-11-17,0.15942333452403545
Suelo desprovisto,MODIS,2017-12-03,0.1661216670026382
Suelo desprovisto,MODIS,2017-12-19,0.1627866666764021
Suelo desprovisto,MODIS,2018-01-01,0.16514500031868617
Suelo desprovisto,MODIS,2018-01-17,0.1511950006087621
Suelo desprovisto,MODIS,2018-02-02,0.14485666677355766
Suelo desprovisto,MODIS,2018-02-18,0.14593666698783636
Suelo desprovisto,MODIS,2018-03-06,0.13860000123580296
Suelo desprovisto,MODIS,2018-03-22,0.1377966665973266
Suelo desprovisto,MODIS,2018-04-07,0.13970000023643175
Suelo desprovisto,MODIS,2018-04-23,0.12616000069926184
Suelo desprovisto,MODIS,2018-05-09,0.1326983334807058
Suelo desprovisto,MODIS,2018-05-25,0.13390000027914842
Suelo desprovisto,MODIS,2018-06-10,-0.004569999741700787
Suelo desprovisto,MODIS,2018-06-26,0.017399999631258347
Suelo desprovisto,MODIS,2018-07-12,0.05862500009655681
Suelo desprovisto,MODIS,2018-07-28,0.06599999973550438
Suelo desprovisto,MODIS,2018-08-13,0.05898499925776075
Suelo desprovisto,MODIS,2018-08-29,0.11322166677564383
Suelo desprovisto,MODIS,2018-09-14,0.10315833332327505
Suelo desprovisto,MODIS,2018-09-30,0.11990500005582969
Suelo desprovisto,MODIS,2018-10-16,0.14528999982091287
Suelo desprovisto,MODIS,2018-11-01,0.15768999867141248
Suelo desprovisto,MODIS,2018-11-17,0.1565399993211031
Suelo desprovisto,MODIS,2018-12-03,0.16537666618824004
Suelo desprovisto,MODIS,2018-12-19,0.16472833243509133
Suelo desprovisto,MODIS,2019-01-01,0.15822499978045623
Suelo desprovisto,MODIS,2019-01-17,0.15062833297997713
Suelo desprovisto,MODIS,2019-02-02,0.1447983323285977
Suelo desprovisto,MODIS,2019-02-18,0.14360166577001413
Suelo desprovisto,MODIS,2019-03-06,0.14103833362460136
Suelo desprovisto,MODIS,2019-03-22,0.1401800003523628
Suelo desprovisto,MODIS,2019-04-07,0.12926166684677204
Suelo desprovisto,MODIS,2019-04-23,0.1357516661286354
Suelo desprovisto,MODIS,2019-05-09,0.1439550004589061
Suelo desprovisto,MODIS,2019-05-25,0.09705166705898592
Suelo desprovisto,MODIS,2019-06-10,0.11147333251040739
Suelo desprovisto,MODIS,2019-06-26,0.003068333511328094
Suelo desprovisto,MODIS,2019-07-12,0.01413333392411005
Suelo desprovisto,MODIS,2019-07-28,0.11191500054846984
Suelo desprovisto,MODIS,2019-08-13,0.12031666701368522
Suelo desprovisto,MODIS,2019-08-29,0.12875833343714477
Suelo desprovisto,MODIS,2019-09-14,0.12553833288451036
Suelo desprovisto,MODIS,2019-09-30,0.14262166656553746
Suelo desprovisto,MODIS,2019-10-16,0.12745166687915724
Suelo desprovisto,MODIS,2019-11-01,0.1339433333526055
Suelo desprovisto,MODIS,2019-11-17,0.13274833429604768
Suelo desprovisto,MODIS,2019-12-03,0.12744166695823272
Suelo desprovisto,MODIS,2019-12-19,0.12642500003178914
Suelo desprovisto,MODIS,2020-01-01,0.13205666740735372
Suelo desprovisto,MODIS,2020-01-17,0.13093333306411903
Suelo desprovisto,MODIS,2020-02-02,0.12362499994536241
Suelo desprovisto,MODIS,2020-02-18,0.1216283335040013
Suelo desprovisto,MODIS,2020-03-05,0.12059833289434513
Suelo desprovisto,MODIS,2020-03-21,0.11904333339383205
Suelo desprovisto,MODIS,2020-04-06,0.12371500010291736
Suelo desprovisto,MODIS,2020-04-22,0.1227083332836628
Suelo desprovisto,MODIS,2020-05-08,0.10950499954633415
Suelo desprovisto,MODIS,2020-05-24,0.12194500037779411
Suelo desprovisto,MODIS,2020-06-09,0.10191333248124769
Suelo desprovisto,MODIS,2020-06-25,-0.032428333341764905
Suelo desprovisto,MODIS,2020-07-11,-0.03802666644817994
Suelo desprovisto,MODIS,2020-07-27,-0.025230000043908754
Suelo desprovisto,MODIS,2020-08-12,0.006824999977834524
Suelo desprovisto,MODIS,2020-08-28,0.04151166679803282
Suelo desprovisto,MODIS,2020-09-13,0.0670216670667287
Suelo desprovisto,MODIS,2020-09-29,0.09323833314313863
Suelo desprovisto,MODIS,2020-10-15,0.12627833324174087
Suelo desprovisto,MODIS,2020-10-31,0.125554999584953
Suelo desprovisto,MODIS,2020-11-16,0.134233333542943
Suelo desprovisto,MODIS,2020-12-02,0.13484499976038933
Suelo desprovisto,MODIS,2020-12-18,0.13454999960958958
Suelo desprovisto,MODIS,2021-01-01,0.1276433336858948
Suelo desprovisto,MODIS,2021-01-17,0.13104333362231652
Suelo desprovisto,MODIS,2021-02-02,0.13583666601528724
Suelo desprovisto,MODIS,2021-02-18,0.13898166604340076
Suelo desprovisto,MODIS,2021-03-06,0.14278333323697248
Suelo desprovisto,MODIS,2021-03-22,0.14724833307166893
Suelo desprovisto,MODIS,2021-04-07,0.14138166730602583
Suelo desprovisto,MODIS,2021-04-23,0.14643666675935188
Suelo desprovisto,MODIS,2021-05-09,0.11841333272556463
Suelo desprovisto,MODIS,2021-05-25,0.14686666681276014
Suelo desprovisto,MODIS,2021-06-10,0.13993833294759195
Suelo desprovisto,MODIS,2021-06-26,0.029605000109101335
Suelo desprovisto,MODIS,2021-07-12,0.09190666703507304
Suelo desprovisto,MODIS,2021-07-28,0.11710333374018471
Suelo desprovisto,MODIS,2021-08-13,0.09896166622832728
Suelo desprovisto,MODIS,2021-08-29,0.07692833333276212
Suelo desprovisto,MODIS,2021-09-14,0.08012833366907823
Suelo desprovisto,MODIS,2021-09-30,0.13333499971777202
Suelo desprovisto,MODIS,2021-10-16,0.13364333262046177
Suelo desprovisto,MODIS,2021-11-01,0.14224000076452892
Suelo desprovisto,MODIS,2021-11-17,0.14871333334594966
Suelo desprovisto,MODIS,2021-12-03,0.1425550002604723
Suelo desprovisto,MODIS,2021-12-19,0.14388500054677328
Suelo desprovisto,MODIS,2022-01-01,0.14242999975879986
Suelo desprovisto,MODIS,2022-01-17,0.1318749997143944
Suelo desprovisto,MODIS,2022-02-02,0.13150000007202228
Suelo desprovisto,MODIS,2022-02-18,0.14083166631559532
Suelo desprovisto,MODIS,2022-03-06,0.12198166598876317
Suelo desprovisto,MODIS,2022-03-22,0.1276249997317791
Suelo desprovisto,MODIS,2022-04-07,0.13314666698376337
Suelo desprovisto,MODIS,2022-04-23,0.15359333406668157
Suelo desprovisto,MODIS,2022-05-09,0.11772999968379735
Suelo desprovisto,MODIS,2022-05-25,0.12589333353874585
Suelo desprovisto,MODIS,2022-06-10,0.10047833378581951
Suelo desprovisto,MODIS,2022-06-26,0.020956666643420857
Suelo desprovisto,MODIS,2022-07-12,-0.050811666646040976
Suelo desprovisto,MODIS,2022-07-28,-0.0017350001095716514
Suelo desprovisto,MODIS,2022-08-13,-0.0258816663796703
Suelo desprovisto,MODIS,2022-08-29,0.06511166639393196
Suelo desprovisto,MODIS,2022-09-14,0.07686166677740403
Suelo desprovisto,MODIS,2022-09-30,0.12343833402652915
Suelo desprovisto,MODIS,2022-10-16,0.1327883340573559
Suelo desprovisto,MODIS,2022-11-01,0.14717000015079976
Suelo desprovisto,MODIS,2022-11-17,0.14788166632254918
Suelo desprovisto,MODIS,2022-12-03,0.1496216663469871
Suelo desprovisto,MODIS,2022-12-19,0.14168166605134805
Suelo desprovisto,MODIS,2023-01-01,0.15002666699389616
Suelo desprovisto,MODIS,2023-01-17,0.14022833419342837
Suelo desprovisto,MODIS,2023-02-02,0.14175000029305618
Suelo desprovisto,MODIS,2023-02-18,0.14231833318869272
Suelo desprovisto,MODIS,2023-03-06,0.13708666600286962
Suelo desprovisto,MODIS,2023-03-22,0.13523166564603648
Suelo desprovisto,MODIS,2023-04-07,0.13421499865750472
Suelo desprovisto,MODIS,2023-04-23,0.13957999975730975
Suelo desprovisto,MODIS,2023-05-09,0.1278916669388612
Suelo desprovisto,MODIS,2023-05-25,0.20622499932845434
Suelo desprovisto,MODIS,2023-06-10,0.15558166761572162
Suelo desprovisto,MODIS,2023-06-26,0.12238333295875539
Suelo desprovisto,MODIS,2023-07-12,-0.027726666648716973
Suelo desprovisto,MODIS,2023-07-28,0.0775649998531056
Suelo desprovisto,MODIS,2023-08-13,0.10849666679278017
Suelo desprovisto,MODIS,2023-08-29,-0.02848666733286033
Suelo desprovisto,MODIS,2023-09-14,0.018123332461497436
Suelo desprovisto,MODIS,2023-09-30,0.07629166709181542
Suelo desprovisto,MODIS,2023-10-16,0.11687500124486784
Suelo desprovisto,MODIS,2023-11-01,0.14529333197472927
Suelo desprovisto,MODIS,2023-11-17,0.15162333346282442
Suelo desprovisto,MODIS,2023-12-03,0.15953166726976634
Suelo desprovisto,MODIS,2023-12-19,0.1630066660543283
Suelo desprovisto,MODIS,2024-01-01,0.1676783335705598
Suelo desprovisto,MODIS,2024-01-17,0.15792000032961367
Suelo desprovisto,MODIS,2024-02-02,0.1511600005129973
Suelo desprovisto,MODIS,2024-02-18,0.15802833251655102
Suelo desprovisto,MODIS,2024-03-05,0.1555883338674903
Suelo desprovisto,MODIS,2024-03-21,0.15307166663308938
Suelo desprovisto,MODIS,2024-04-06,0.1526950001095732
Suelo desprovisto,MODIS,2024-04-22,0.14329166640527546
Suelo desprovisto,MODIS,2024-05-08,0.02842166655852149
Suelo desprovisto,MODIS,2024-05-24,0.015611666782448689
Suelo desprovisto,MODIS,2024-06-09,-0.03168333358092544
Suelo desprovisto,MODIS,2024-06-25,-0.08546999997925013
Suelo desprovisto,MODIS,2024-07-11,-0.07217333309041957
Suelo desprovisto,MODIS,2024-07-27,-0.0444100004232799
Suelo desprovisto,MODIS,2024-08-12,-0.020559999738664674
Suelo desprovisto,MODIS,2024-08-28,0.014180000079795719
Suelo desprovisto,MODIS,2024-09-13,0.03872333312950407
Suelo desprovisto,MODIS,2024-09-29,0.08581499923796704
Suelo desprovisto,MODIS,2024-10-15,0.12626499985344708
Suelo desprovisto,MODIS,2024-10-31,0.1451233343842129
Suelo desprovisto,MODIS,2024-11-16,0.181731665879488
Suelo desprovisto,MODIS,2024-12-02,0.14792833396544058
Suelo desprovisto,MODIS,2024-12-18,0.15061166752129793
Suelo desprovisto,Sentinel,2019-01-08,0.21273198915710054
Suelo desprovisto,Sentinel,2019-01-24,0.2026188822911183
Suelo desprovisto,Sentinel,2019-02-09,0.2060112194320853
Suelo desprovisto,Sentinel,2019-02-25,0.20438889863458196
Suelo desprovisto,Sentinel,2019-03-12,0.21737035702185534
Suelo desprovisto,Sentinel,2019-03-28,0.20637646919865604
Suelo desprovisto,Sentinel,2019-04-13,0.18996859540006159
Suelo desprovisto,Sentinel,2019-04-29,0.21908240938753223
Suelo desprovisto,Sentinel,2019-05-15,0.14307374135191628
Suelo desprovisto,Sentinel,2019-05-31,0.06706507331630032
Suelo desprovisto,Sentinel,2019-06-16,0.2572001375591332
Suelo desprovisto,Sentinel,2019-07-01,0.15002095344915564
